C00085, D-Fructose 6-phosphate, C6H13O9P, 260.02971852872
C00086, Urea, CH4N2O, 60.03236276113999
C00087, Sulfur, S, 31.97207069
C00088, Nitrite, HNO2, 47.000728281579995
C00089, Sucrose, C12H22O11, 342.11621155017997
C00090, Catechol, C6H6O2, 110.03677943704
C00091, Succinyl-CoA, C25H40N7O19P3S, 867.13125236818
C00092, D-Glucose 6-phosphate, C6H13O9P, 260.02971852872
C00093, sn-Glycerol 3-phosphate, C3H9O6P, 172.01367453386
C00094, Sulfite, H2O3S, 81.97246462058
C00095, D-Fructose, C6H12O6, 180.06338811828
C00096, GDP-mannose, C16H25N5O16P2, 605.0771528073
C00097, L-Cysteine, C3H7NO2S, 121.01974916441999
C00099, beta-Alanine, C3H7NO2, 89.04767847442
C00100, Propanoyl-CoA, C24H40N7O17P3S, 823.1414231239801
C00101, Tetrahydrofolate, C19H23N7O6, 445.1709815085
C00102, 2-6-Dichloroindophenol, C12H7NO2Cl2, 266.98538389442
C00103, D-Glucose 1-phosphate, C6H13O9P, 260.02971852872
C00104, IDP, C10H14N4O11P2, 428.01343033802004
C00105, UMP, C9H13N2O9P, 324.0358665392
C00106, Uracil, C4H4N2O2, 112.02727738323999
C00108, Anthranilate, C7H7NO2, 137.04767847442
C00109, 2-Oxobutanoate, C4H6O3, 102.03169405914
C00111, Glycerone phosphate, C3H7O6P, 169.99802446958
C00112, CDP, C9H15N3O11P2, 403.01818136492
C00113, PQQ, C14H6N2O8, 330.01241518012
C00114, Choline, C5H14NO, 104.10753907729999
C00116, Glycerol, C3H8O3, 92.04734412342
C00117, D-Ribose 5-phosphate, C5H11O8P, 230.01915384234002
C00118, D-Glyceraldehyde 3-phosphate, C3H7O6P, 169.99802446958
C00119, 5-Phospho-alpha-D-ribose 1-diphosphate, C5H13O14P3, 389.95181466322003
C00120, Biotin, C10H16N2O3S, 244.08816308101999
C00121, D-Ribose, C5H10O5, 150.05282343189998
C00122, Fumarate, C4H4O4, 116.01095861696
C00123, L-Leucine, C6H13NO2, 131.09462866726
C00124, D-Galactose, C6H12O6, 180.06338811828
C00127, Glutathione disulfide, C20H32N6O12S2, 612.15196190512
C00128, CMP-N-acetylneuraminate, C20H31N4O16P, 614.1472674829
C00129, Isopentenyl diphosphate, C5H12O7P2, 246.00582576437998
C00130, IMP, C10H13N4O8P, 348.04709992758
C00131, dATP, C10H16N5O12P3, 491.00083054163997
C00132, Methanol, CH4O, 32.026214750659996
C00133, D-Alanine, C3H7NO2, 89.04767847442
C00134, Putrescine, C4H12N2, 88.10004839616
C00135, L-Histidine, C6H9N3O2, 155.06947654918
C00136, Butanoyl-CoA, C25H42N7O17P3S, 837.15707318826
C00137, myo-Inositol, C6H12O6, 180.06338811828
C00138, Reduced ferredoxin, C6H12O6, 180.06338811828
C00139, Oxidized ferredoxin, C6H12O6, 180.06338811828
C00140, N-Acetyl-D-glucosamine, C8H15NO6, 221.08993721994
C00141, 3-Methyl-2-oxobutanoic acid, C5H8O3, 116.04734412342
C00143, 5-10-Methylenetetrahydrofolate, C20H23N7O6, 457.1709815085
C00144, GMP, C10H14N5O8P, 363.05799896496
C00146, Phenol, C6H6O, 94.04186481494
C00147, Adenine, C5H5N5, 135.0544951869
C00148, L-Proline, C5H9NO2, 115.06332853869999
C00149, (S)-Malate, C4H6O5, 134.02152330334002
C00152, L-Asparagine, C4H8N2O3, 132.0534921339
C00153, Nicotinamide, C6H6N2O, 122.04801282542
C00154, Palmitoyl-CoA, C37H66N7O17P3S, 1005.34487395962
C00155, L-Homocysteine, C4H9NO2S, 135.0353992287
C00156, 4-Hydroxybenzoate, C7H6O3, 138.03169405914
C00158, Citrate, C6H8O7, 192.02700261182
C00159, D-Mannose, C6H12O6, 180.06338811828
C00160, Glycolate, C2H4O3, 76.01604399486
C00163, Propanoate, C3H6O2, 74.03677943704
C00164, Acetoacetate, C4H6O3, 102.03169405914
C00166, Phenylpyruvate, C9H8O3, 164.04734412342
C00167, UDP-glucuronate, C15H22N2O18P2, 580.0342849393601
C00168, Hydroxypyruvate, C3H4O4, 104.01095861696
C00169, Carbamoyl phosphate, CH4NO5P, 140.9827087563
C00170, 5'-Methylthioadenosine, C11H15N5O3S, 297.0895600646
C00175, Cobalt ion, Co, 58.9332002
C00177, Cyanide, CN, 26.003074005240002
C00178, Thymine, C5H6N2O2, 126.04292744752
C00179, Agmatine, C5H14N4, 130.12184647092
C00180, Benzoate, C7H6O2, 122.03677943704
C00181, D-Xylose, C5H10O5, 150.05282343189998
C00182, Glycogen, C24H42O21, 666.22185841398
C00183, L-Valine, C5H11NO2, 117.07897860297999
C00184, Glycerone, C3H6O3, 90.03169405914
C00185, Cellobiose, C12H22O11, 342.11621155017997
C00186, (S)-Lactate, C3H6O3, 90.03169405914
C00187, Cholesterol, C27H46O, 386.35486610054
C00188, L-Threonine, C4H9NO3, 119.0582431608
C00189, Ethanolamine, C2H7NO, 61.05276385232
C00190, UDP-D-xylose, C14H22N2O16P2, 536.04445569516
C00191, D-Glucuronate, C6H10O7, 194.04265267609998
C00192, Hydroxylamine, H3NO, 33.02146372376
C00193, Aromatic aldehyde, C7H6O, 106.04186481494
C00194, Cobamide coenzyme, C72H100N18O17PCo, 1578.6583455960201
C00196, 2-3-Dihydroxybenzoate, C7H6O4, 154.02660868124
C00197, 3-Phospho-D-glycerate, C3H7O7P, 185.99293909168
C00198, D-Glucono-1-5-lactone, C6H10O6, 178.04773805399998
C00199, D-Ribulose 5-phosphate, C5H11O8P, 230.01915384234002
C00202, Isoflurophate, C6H14FO3P, 184.06645903326
C00203, UDP-N-acetyl-D-galactosamine, C17H27N3O17P2, 607.0815694832
C00204, 2-Dehydro-3-deoxy-D-gluconate, C6H10O6, 178.04773805399998
C00205, hn, C6H10O6, 178.04773805399998
C00206, dADP, C10H15N5O9P2, 411.03450013120005
C00207, Acetone, C3H6O, 58.04186481494
C00208, Maltose, C12H22O11, 342.11621155017997
C00209, Oxalate, C2H2O4, 89.99530855268
C00210, Cobamide, C53H81N11O15PCo, 1201.4983227044802
C00212, Adenosine, C10H13N5O4, 267.09675393242003
C00213, Sarcosine, C3H7NO2, 89.04767847442
C00214, Thymidine, C10H14N2O5, 242.09027157094
C00215, Nucleotide, C10H14N2O5, 242.09027157094
C00216, D-Arabinose, C5H10O5, 150.05282343189998
C00217, D-Glutamate, C5H9NO4, 147.0531577829
C00218, Methylamine, CH5N, 31.042199165939998
C00219, (5Z-8Z-11Z-14Z)-Icosatetraenoic acid, C20H32O2, 304.24023027268
C00221, beta-D-Glucose, C6H12O6, 180.06338811828
C00222, 3-Oxopropanoate, C3H4O3, 88.01604399486
C00223, p-Coumaroyl-CoA, C30H42N7O18P3S, 913.15198781036
C00224, Adenylyl sulfate, C10H14N5O10PS, 427.01989889916
C00227, Acetyl phosphate, C2H5O5P, 139.9874597832
C00230, 3-4-Dihydroxybenzoate, C7H6O4, 154.02660868124
C00231, D-Xylulose 5-phosphate, C5H11O8P, 230.01915384234002
C00232, Succinate semialdehyde, C4H6O3, 102.03169405914
C00233, 4-Methyl-2-oxopentanoate, C6H10O3, 130.06299418769999
C00234, 10-Formyltetrahydrofolate, C20H23N7O7, 473.1658961306
C00235, Dimethylallyl diphosphate, C5H12O7P2, 246.00582576437998
C00236, 3-Phospho-D-glyceroyl phosphate, C3H8O10P2, 265.95926950212004
C00237, CO, CO, 27.994914622099998
C00238, Potassium, K, 38.96370668
C00239, dCMP, C9H14N3O7P, 307.05693633238
C00242, Guanine, C5H5N5O, 151.049409809
C00243, Lactose, C12H22O11, 342.11621155017997
C00244, Nitrate, HNO3, 62.99564290368
C00245, Taurine, C2H7NO3S, 125.01466378651999
C00246, Butanoic acid, C4H8O2, 88.05242950131999
C00247, L-Sorbose, C6H12O6, 180.06338811828
C00248, Lipoamide, C8H15NOS2, 205.05950548944
C00249, Hexadecanoic acid, C16H32O2, 256.24023027268
C00250, Pyridoxal, C8H9NO3, 167.0582431608
C00251, Chorismate, C10H10O6, 226.04773805399998
C00252, Isomaltose, C12H22O11, 342.11621155017997
C00253, Nicotinate, C6H5NO2, 123.03202841013999
C00254, Prephenate, C10H10O6, 226.04773805399998
C00255, Riboflavin, C17H20N4O6, 376.13828439635995
C00256, (R)-Lactate, C3H6O3, 90.03169405914
C00257, D-Gluconic acid, C6H12O7, 196.05830274038
C00258, D-Glycerate, C3H6O4, 106.02660868123999
C00259, L-Arabinose, C5H10O5, 150.05282343189998
C00261, Benzaldehyde, C7H6O, 106.04186481494
C00262, Hypoxanthine, C5H4N4O, 136.03851077162
C00263, L-Homoserine, C4H9NO3, 119.0582431608
C00265, Dithiothreitol, C4H10O2S2, 154.0122209456
C00266, Glycolaldehyde, C2H4O2, 60.02112937276
C00267, alpha-D-Glucose, C6H12O6, 180.06338811828
C00268, Dihydrobiopterin, C9H13N5O3, 239.10183931032
C00270, N-Acetylneuraminate, C11H19NO9, 309.1059812148
C00272, Tetrahydrobiopterin, C9H15N5O3, 241.11748937459998
C00273, 5-Dehydro-D-fructose, C6H10O6, 178.04773805399998
C00275, D-Mannose 6-phosphate, C6H13O9P, 260.02971852872
C00279, D-Erythrose 4-phosphate, C4H9O7P, 200.00858915596
C00280, Androstenedione, C19H26O2, 286.19328007984
C00282, Hydrogen, H2, 2.01565006428
C00283, Hydrogen sulfide, H2S, 33.98772075428
C00284, EDTA, C10H16N2O8, 292.09066550152
C00286, dGTP, C10H16N5O13P3, 506.99574516374
C00288, HCO3-, CHO3, 60.99256889844
C00290, Fibrin, C5H11N3O2, 145.08512661346
C00291, Nickel, Ni, 57.9353479
C00292, Aniline, C6H7N, 93.05784923022
C00293, Glucose, C6H7N, 93.05784923022
C00294, Inosine, C10H12N4O5, 268.08076951714
C00295, Orotate, C5H4N2O4, 156.01710662744
C00296, Quinate, C7H12O6, 192.06338811828
C00299, Uridine, C9H12N2O6, 244.06953612875998
C00300, Creatine, C4H9N3O2, 131.06947654918
C00301, ADP-ribose, C15H23N5O14P2, 559.07167349882
C00302, DL-Glutamate, C5H9NO4, 147.0531577829
C00303, Glutamine, C5H10N2O3, 146.06914219818
C00305, Magnesium, Mg, 23.985041902
C00306, Bradykinin, C50H73N15O11, 1059.56139826792
C00307, CDP-choline, C14H26N4O11P2, 488.10733072370004
C00308, Canavanine, C5H12N4O3, 176.09094027294
C00309, D-Ribulose, C5H10O5, 150.05282343189998
C00310, D-Xylulose, C5H10O5, 150.05282343189998
C00311, Isocitrate, C6H8O7, 192.02700261182
C00312, L-Xylulose, C5H10O5, 150.05282343189998
C00313, Oxalyl-CoA, C23H36N7O19P3S, 839.09995223962
C00314, Pyridoxine, C8H11NO3, 169.07389322507998
C00315, Spermidine, C7H19N3, 145.15789762638002
C00317, Amylopectin, C30H52O26, 828.27468184588
C00318, L-Carnitine, C7H15NO3, 161.10519335364
C00319, Sphingosine, C18H37NO2, 299.28242943862
C00320, Thiosulfate, HO3S2, 112.93671027843999
C00321, Trypsinogen, HO3S2, 112.93671027843999
C00322, 2-Oxoadipate, C6H8O5, 160.03717336762
C00323, Caffeoyl-CoA, C30H42N7O19P3S, 929.14690243246
C00325, GDP-L-fucose, C16H25N5O15P2, 589.0822381852
C00326, Glycoprotein, C16H25N5O15P2, 589.0822381852
C00327, L-Citrulline, C6H13N3O3, 175.09569129984
C00328, L-Kynurenine, C10H12N2O3, 208.08479226245998
C00329, D-Glucosamine, C6H13NO5, 179.07937253356
C00330, Deoxyguanosine, C10H13N5O4, 267.09675393242003
C00331, Indolepyruvate, C11H9NO3, 203.05824316079998
C00332, Acetoacetyl-CoA, C25H40N7O18P3S, 851.13633774608
C00333, D-Galacturonate, C6H10O7, 194.04265267609998
C00334, 4-Aminobutanoate, C4H9NO2, 103.06332853869999
C00335, Collagen type IV, C4H9NO2, 103.06332853869999
C00337, (S)-Dihydroorotate, C5H6N2O4, 158.03275669172
C00338, Lipopolysaccharide, C5H6N2O4, 158.03275669172
C00341, Geranyl diphosphate, C10H20O7P2, 314.0684260215
C00345, 6-Phospho-D-gluconate, C6H13O10P, 276.02463315082
C00346, Ethanolamine phosphate, C2H8NO4P, 141.01909426276
C00348, all-trans-Undecaprenyl phosphate, C55H91O4P, 846.66549792514
C00349, 2-Methyl-3-oxopropanoate, C4H6O3, 102.03169405914
C00352, D-Glucosamine 6-phosphate, C6H14NO8P, 259.04570294399997
C00353, Geranylgeranyl diphosphate, C20H36O7P2, 450.19362653574
C00354, D-Fructose 1-6-bisphosphate, C6H14O12P2, 339.99604893916
C00355, 3-4-Dihydroxy-L-phenylalanine, C9H11NO4, 197.06880784717998
C00356, (S)-3-Hydroxy-3-methylglutaryl-CoA, C27H44N7O20P3S, 911.15746711884
C00357, N-Acetyl-D-glucosamine 6-phosphate, C8H16NO9P, 301.05626763038003
C00360, dAMP, C10H14N5O6P, 331.06816972076
C00361, dGDP, C10H15N5O10P2, 427.0294147533
C00362, dGMP, C10H14N5O7P, 347.06308434286
C00363, dTDP, C10H16N2O11P2, 402.02293239182
C00364, dTMP, C10H15N2O8P, 322.05660198137997
C00365, dUMP, C9H13N2O8P, 308.0409519171
C00366, Urate, C5H4N4O3, 168.02834001582
C00367, Casein, C5H4N4O3, 168.02834001582
C00370, Sterol, C17H28O, 248.21401552202
C00371, Zeatin, C10H13N5O, 219.11201006612
C00373, Elastin, C27H48N6O6, 552.36353330676
C00376, Retinal, C20H28O, 284.21401552202
C00377, Steroid, C20H28O, 284.21401552202
C00378, Thiamine, C12H17N4OS, 265.11230687944
C00379, Xylitol, C5H12O5, 152.06847349618
C00380, Cytosine, C4H5N3O, 111.04326179851999
C00383, Malonate, C3H4O4, 104.01095861696
C00385, Xanthine, C5H4N4O2, 152.03342539372
C00386, Carnosine, C9H14N4O3, 226.10659033721998
C00387, Guanosine, C10H13N5O5, 283.09166855452
C00388, 1H-Imidazole-4-ethanamine, C5H9N3, 111.07964730498
C00389, Quercetin, C15H10O7, 302.0426526761
C00392, Mannitol, C6H14O6, 182.07903818256
C00393, Fibrinogen, C6H14O6, 182.07903818256
C00394, GDP-glucose, C16H25N5O16P2, 605.0771528073
C00396, Pyrimidine, C4H4N2, 80.03744813904
C00397, Tobramycin, C18H37N5O9, 467.2591278142801
C00398, Tryptamine, C10H12N2, 160.10004839616
C00400, (-)-Menthol, C10H20O, 156.15141526489998
C00402, D-Aspartate, C4H7NO4, 133.03750771862
C00406, Feruloyl-CoA, C31H44N7O19P3S, 943.1625524967401
C00407, L-Isoleucine, C6H13NO2, 131.09462866726
C00408, L-Pipecolate, C6H11NO2, 129.07897860298
C00409, Methanethiol, CH4S, 48.00337081856
C00410, Progesterone, C21H30O2, 314.22458020839997
C00411, Sinapoyl-CoA, C32H46N7O20P3S, 973.17311718312
C00412, Stearoyl-CoA, C39H70N7O17P3S, 1033.37617408818
C00413, Streptomycin, C21H39N7O12, 581.26566975534
C00414, Cyclohexanone, C6H10O, 98.07316494349999
C00415, Dihydrofolate, C19H21N7O6, 443.15533144422
C00417, cis-Aconitate, C6H6O6, 174.01643792544002
C00418, (R)-Mevalonate, C6H12O4, 148.07355887408
C00423, trans-Cinnamate, C9H8O2, 148.05242950132
C00424, (S)-Lactaldehyde, C3H6O2, 74.03677943704
C00427, Prostaglandin H2, C20H32O5, 352.22497413898
C00429, 5-6-Dihydrouracil, C4H6N2O2, 114.04292744752
C00430, 5-Aminolevulinate, C5H9NO3, 131.0582431608
C00431, 5-Aminopentanoate, C5H11NO2, 117.07897860297999
C00433, 2-5-Dioxopentanoate, C5H6O4, 130.02660868124
C00436, N-Carbamoylputrescine, C5H13N3O, 131.10586205564002
C00437, N-Acetylornithine, C7H14N2O3, 174.10044232674
C00438, N-Carbamoyl-L-aspartate, C5H8N2O5, 176.04332137810002
C00439, N-Formimino-L-glutamate, C6H10N2O4, 174.06405682028
C00440, 5-Methyltetrahydrofolate, C20H25N7O6, 459.18663157277996
C00441, L-Aspartate 4-semialdehyde, C4H7NO3, 117.04259309652
C00445, 5-10-Methenyltetrahydrofolate, C20H22N7O6, 456.16315647636
C00446, alpha-D-Galactose 1-phosphate, C6H13O9P, 260.02971852872
C00447, Sedoheptulose 1-7-bisphosphate, C7H16O13P2, 370.00661362554
C00448, trans-trans-Farnesyl diphosphate, C15H28O7P2, 382.13102627862
C00449, N6-(L-1-3-Dicarboxypropyl)-L-lysine, C11H20N2O6, 276.13213638587996
C00450, (S)-2-3-4-5-Tetrahydropyridine-2-carboxylate, C6H9NO2, 127.06332853869999
C00451, (1R-2S)-1-Hydroxypropane-1-2-3-tricarboxylate, C6H8O7, 192.02700261182
C00455, Nicotinamide D-ribonucleotide, C11H15N2O8P, 334.05660198137997
C00458, dCTP, C9H16N3O13P3, 466.98959715326
C00459, dTTP, C10H17N2O14P3, 481.98926280226
C00460, dUTP, C9H15N2O14P3, 467.97361273798003
C00463, Indole, C8H7N, 117.05784923022
C00464, Mannan, C8H7N, 117.05784923022
C00466, Acetoin, C4H8O2, 88.05242950131999
C00468, Estrone, C18H22O2, 270.16197995128
C00469, Ethanol, C2H6O, 46.04186481494
C00472, p-Benzoquinone, C6H4O2, 108.02112937276
C00473, Retinol, C20H30O, 286.2296655863
C00474, Ribitol, C5H12O5, 152.06847349618
C00475, Cytidine, C9H13N3O5, 243.08552054403998
C00476, D-Lyxose, C5H10O5, 150.05282343189998
C00477, Ecdysone, C27H44O6, 464.31378914676
C00478, Lichenin, C6H10O5, 162.05282343189998
C00479, Propanal, C3H6O, 58.04186481494
C00481, Pyrazole, C3H4N2, 68.03744813904
C00482, Sinapate, C11H12O5, 224.06847349618
C00483, Tyramine, C8H11NO, 137.08406398088
C00486, Bilirubin, C33H36N4O6, 584.2634849106
C00487, Carnitine, C7H16NO3, 162.11301838577998
C00488, Formamide, CH3NO, 45.02146372376
C00489, Glutarate, C5H8O4, 132.04225874552
C00490, Itaconate, C5H6O4, 130.02660868124
C00491, L-Cystine, C6H12N2O4S2, 240.02384826456
C00492, Raffinose, C18H32O16, 504.16903498208
C00493, Shikimate, C7H10O5, 174.05282343189998
C00494, Sisomicin, C19H37N5O7, 447.26929857007997
C00495, Sulochrin, C17H16O7, 332.08960286894
C00496, Ubiquitin, C17H16O7, 332.08960286894
C00497, (R)-Malate, C4H6O5, 134.02152330334002
C00498, ADP-glucose, C16H25N5O15P2, 589.0822381852
C00499, Allantoate, C4H8N4O4, 176.05455476647998
C00500, Biliverdin, C33H34N4O6, 582.24783484632
C00501, CDP-glucose, C15H25N3O16P2, 565.07100479682
C00502, D-Xylonate, C5H10O6, 166.04773805399998
C00503, Erythritol, C4H10O4, 122.0579088098
C00504, Folate, C19H19N7O6, 441.13968137994
C00505, Gentamicin, C19H19N7O6, 441.13968137994
C00506, L-Cysteate, C3H7NO5S, 169.00449303072003
C00507, L-Rhamnose, C6H12O5, 164.06847349618
C00508, L-Ribulose, C5H10O5, 150.05282343189998
C00509, Naringenin, C15H12O5, 272.06847349618
C00510, Oleoyl-CoA, C39H68N7O17P3S, 1031.3605240239
C00511, Propenoate, C3H4O2, 72.02112937276
C00512, S-Benzoate coenzyme A, C28H40N7O17P3S, 871.1414231239801
C00513, CDP-glycerol, C12H21N3O13P2, 477.05496080195996
C00514, D-Mannonate, C6H12O7, 196.05830274038
C00515, D-Ornithine, C5H12N2O2, 132.08987764036002
C00516, Fibronectin, C5H12N2O2, 132.08987764036002
C00517, Hexadecanal, C16H32O, 240.24531565057998
C00519, Hypotaurine, C2H7NO2S, 109.01974916441999
C00520, Plasminogen, C2H7NO2S, 109.01974916441999
C00521, (-)-Limonene, C10H16, 136.12520051424
C00522, (R)-Pantoate, C6H12O4, 148.07355887408
C00523, Androsterone, C19H30O2, 290.22458020839997
C00525, D-Tryptophan, C11H12N2O2, 204.08987764036
C00526, Deoxyuridine, C9H12N2O5, 228.07462150665998
C00527, Glutaryl-CoA, C26H42N7O19P3S, 881.14690243246
C00528, Glycopeptide, C36H64N8O17, 880.43894267458
C00530, p-Benzenediol, C6H6O2, 110.03677943704
C00531, Itaconyl-CoA, C26H40N7O19P3S, 879.13125236818
C00532, L-Arabitol, C5H12O5, 152.06847349618
C00533, Nitric oxide, NO, 29.99798862734
C00534, Pyridoxamine, C8H12N2O2, 168.08987764036
C00535, Testosterone, C19H28O2, 288.20893014412
C00536, Triphosphate, H5O10P3, 257.9095559177
C00539, Aromatic acid, C7H6O2, 122.03677943704
C00540, Cinnamoyl-CoA, C30H42N7O17P3S, 897.15707318826
C00541, Cob(II)alamin, C62H88N13O14PCo, 1328.56433131784
C00542, Cystathionine, C7H14N2O4S, 222.06742763884
C00543, Dimethylamine, C2H7N, 45.05784923022
C00544, Homogentisate, C8H8O4, 168.04225874552
C00545, L-Arabinonate, C5H10O6, 166.04773805399998
C00546, Methylglyoxal, C3H4O2, 72.02112937276
C00547, L-Noradrenaline, C8H11NO3, 169.07389322507998
C00548, Phenyl acetate, C8H8O2, 136.05242950132
C00552, meso-Tartaric acid, C4H6O6, 150.01643792544002
C00553, (+)-Neomenthol, C10H20O, 156.15141526489998
C00555, 4-Aminobutyraldehyde, C4H9NO, 87.0684139166
C00556, Benzyl alcohol, C7H8O, 108.05751487922
C00557, Cyclopentanone, C5H8O, 84.05751487922
C00558, D-Tagaturonate, C6H10O7, 194.04265267609998
C00559, Deoxyadenosine, C10H13N5O3, 251.10183931032
C00560, Gelatin type I, C10H13N5O3, 251.10183931032
C00561, Mandelonitrile, C8H7NO, 133.05276385232
C00562, Phosphoprotein, C8H7NO, 133.05276385232
C00563, Phosphoramidon, C23H34N3O10P, 543.19818084148
C00565, Trimethylamine, C3H9N, 59.0734992945
C00566, (3S)-Citryl-CoA, C27H42N7O22P3S, 941.13164629876
C00568, 4-Aminobenzoate, C7H7NO2, 137.04767847442
C00569, Arabinogalactan, C7H7NO2, 137.04767847442
C00570, CDP-ethanolamine, C11H20N4O11P2, 446.06038053086
C00571, Cyclohexylamine, C6H13N, 99.10479942306
C00572, Divalent cation, C6H13N, 99.10479942306
C00575, 3'-5'-Cyclic AMP, C10H12N5O6P, 329.05251965648
C00576, Betaine aldehyde, C5H12NO, 102.09188901302
C00577, D-Glyceraldehyde, C3H6O3, 90.03169405914
C00579, Dihydrolipoamide, C8H17NOS2, 207.07515555371998
C00580, Dimethyl sulfide, C2H6S, 62.019020882839996
C00581, Guanidinoacetate, C3H7N3O2, 117.05382648489999
C00582, Phenylacetyl-CoA, C29H42N7O17P3S, 885.15707318826
C00583, Propane-1-2-diol, C3H8O2, 76.05242950131999
C00584, Prostaglandin E2, C20H32O5, 352.22497413898
C00586, 2-Deoxy-D-glucose, C6H12O5, 164.06847349618
C00587, 3-Hydroxybenzoate, C7H6O3, 138.03169405914
C00588, Choline phosphate, C5H15NO4P, 184.07386948774
C00589, Collagen type III, C5H15NO4P, 184.07386948774
C00590, Coniferyl alcohol, C10H12O3, 180.07864425198
C00593, Sulfoacetaldehyde, C2H4O4S, 123.98302930695999
C00596, 2-Hydroxy-2-4-pentadienoate, C5H6O3, 114.03169405914
C00597, 3-Phospho-DL-glycerate, C3H7O7P, 185.99293909168
C00599, Cholest-4-en-3-one, C27H44O, 384.33921603626
C00601, Phenylacetaldehyde, C8H8O, 120.05751487922
C00603, (-)-Ureidoglycolate, C3H6N2O4, 134.03275669172
C00604, 1-10-Phenanthroline, C12H8N2, 180.0687482676
C00606, 3-Sulfino-L-alanine, C3H7NO4S, 153.00957840862
C00607, Chondroitin sulfate, C3H7NO4S, 153.00957840862
C00611, N-Acetyllactosamine, C14H25NO11, 383.14276065184004
C00612, N1-Acetylspermidine, C9H21N3O, 187.16846231275997
C00616, Quercetin 3-sulfate, C15H10O10S, 381.9994672324
C00617, UDP-D-galacturonate, C15H22N2O18P2, 580.0342849393601
C00618, 3-Dehydro-L-gulonate, C6H10O7, 194.04265267609998
C00619, 3-Oxo-delta4-steroid, C19H28O, 272.21401552202
